sofifa_id,player_url,short_name,age,weight_kg,nationality,club,overall,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,team_jersey_number,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning
203795,https://sofifa.com/player/203795/bruno-romo/20/159586,B. Romo,30,86,Chile,CD Antofagasta,68,CB,Right,1,3,2,Low/High,LCB,3.0,2023.0,,,51.0,28.0,46.0,47.0,66.0,78.0,,,,,,
203798,https://sofifa.com/player/203798/felipe-seymour/20/159586,F. Seymour,31,78,Chile,UniÃ³n EspaÃ±ola,68,"CDM, CM",Right,1,3,3,Medium/High,RCM,5.0,2019.0,,,69.0,53.0,62.0,56.0,66.0,79.0,,,,,,
203803,https://sofifa.com/player/203803/carlos-munoz/20/159586,C. MuÃ±oz,30,67,Chile,CD Cobresal,68,ST,Right,1,3,3,High/Low,ST,26.0,2022.0,,,83.0,65.0,57.0,64.0,31.0,72.0,,,,,,
203820,https://sofifa.com/player/203820/karim-aouadhi/20/159586,K. Aouadhi,33,80,Tunisia,Abha Club,68,"CDM, CM",Right,1,3,3,Medium/High,RCM,19.0,2021.0,,,59.0,57.0,63.0,63.0,65.0,74.0,,,,,,
203933,https://sofifa.com/player/203933/herve-lybohy/20/159586,H. Lybohy,35,85,Ivory Coast,AS Nancy Lorraine,68,CB,Left,1,2,2,Medium/Medium,LCB,14.0,2020.0,,,52.0,26.0,44.0,38.0,67.0,76.0,,,,,,
204210,https://sofifa.com/player/204210/florin-gardos/20/159586,F. GardoÈ,30,84,Romania,Universitatea Craiova,68,CB,Right,1,3,2,Medium/High,RES,24.0,2020.0,,,34.0,49.0,52.0,54.0,67.0,75.0,,,,,,
204442,https://sofifa.com/player/204442/dimitri-mohamed/20/159586,D. Mohamed,30,73,France,Royal Excel Mouscron,68,"CDM, CM",Left,1,2,2,High/High,LCM,11.0,2021.0,,,65.0,57.0,66.0,64.0,67.0,71.0,,,,,,
204737,https://sofifa.com/player/204737/salvador-jose-milhazes-agra/20/159586,Salvador Agra,27,61,Portugal,Legia Warszawa,68,"RM, RW",Right,1,3,3,Medium/Low,SUB,23.0,2021.0,,,89.0,63.0,62.0,72.0,35.0,50.0,,,,,,
204920,https://sofifa.com/player/204920/damian-zbozien/20/159586,D. ZbozieÅ,30,80,Poland,Arka Gdynia,68,RB,Right,1,3,2,High/Medium,RB,33.0,2020.0,,,79.0,52.0,59.0,62.0,66.0,74.0,,,,,,
205156,https://sofifa.com/player/205156/yeong-joon-choe/20/159586,Choe Yeong Joon,27,77,Korea Republic,Pohang Steelers,68,"CM, CDM",Right,1,4,3,Medium/Medium,SUB,14.0,2019.0,,,69.0,61.0,66.0,67.0,63.0,67.0,,,,,,
205451,https://sofifa.com/player/205451/benedikt-rocker/20/159586,B. RÃ¶cker,29,92,Germany,SV Wehen Wiesbaden,68,CB,Left,1,3,2,Low/High,SUB,5.0,2021.0,,,31.0,30.0,43.0,38.0,68.0,76.0,,,,,,
205518,https://sofifa.com/player/205518/yohan-croizet/20/159586,Y. Croizet,27,77,France,Sporting Kansas City,68,"CF, CM, LB",Left,1,3,4,Medium/Medium,SUB,10.0,2020.0,,,73.0,67.0,64.0,73.0,47.0,70.0,,,,,,
205753,https://sofifa.com/player/205753/edgar-salli/20/159586,E. Salli,26,77,Cameroon,Sepsi OSK,68,"RM, LM, ST",Right,1,4,4,Medium/Medium,SUB,19.0,2021.0,,,87.0,64.0,59.0,74.0,31.0,63.0,,,,,,
205874,https://sofifa.com/player/205874/ferhat-kaplan/20/159586,F. Kaplan,30,79,Turkey,Antalyaspor,68,GK,Right,1,1,1,Medium/Medium,SUB,35.0,2022.0,,,,,,,,,63.0,68.0,70.0,67.0,46.0,68.0
205973,https://sofifa.com/player/205973/yaya-sane/20/159586,Y. SanÃ©,29,91,Senegal,KV Oostende,68,CB,Right,1,3,2,Medium/Medium,SUB,19.0,2020.0,,,64.0,47.0,52.0,56.0,65.0,76.0,,,,,,
206129,https://sofifa.com/player/206129/alexandru-matel/20/159586,A. MÄÈel,29,70,Romania,FC Hermannstadt,68,RB,Right,1,3,3,High/High,RB,71.0,2023.0,,,71.0,53.0,62.0,68.0,65.0,67.0,,,,,,
206376,https://sofifa.com/player/206376/ariel-harush/20/159586,A. Harush,31,89,Israel,Sparta Rotterdam,68,GK,Right,1,3,1,Medium/Medium,SUB,20.0,2020.0,,,,,,,,,74.0,63.0,63.0,70.0,36.0,67.0
206379,https://sofifa.com/player/206379/hannes-thor-halldorsson/20/159586,H. HalldÃ³rsson,35,88,Iceland,Iceland,68,GK,Right,1,2,1,Medium/Medium,,,,GK,1.0,,,,,,,69.0,61.0,62.0,69.0,38.0,68.0
206485,https://sofifa.com/player/206485/rudy-camacho/20/159586,R. Camacho,28,79,France,Montreal Impact,68,CB,Right,1,2,2,Medium/Medium,SUB,4.0,2021.0,,,48.0,39.0,61.0,59.0,66.0,68.0,,,,,,
206628,https://sofifa.com/player/206628/adrian-calello/20/159586,A. Calello,32,71,Argentina,Club AtlÃ©tico HuracÃ¡n,68,"CDM, CM",Right,1,3,2,Low/High,CDM,5.0,2020.0,,,53.0,42.0,60.0,63.0,67.0,68.0,,,,,,
206631,https://sofifa.com/player/206631/kelyn-rowe/20/159586,K. Rowe,27,68,United States,Real Salt Lake,68,"CM, CAM, LB",Right,1,4,3,High/High,SUB,28.0,2020.0,,,62.0,67.0,68.0,69.0,58.0,63.0,,,,,,
207502,https://sofifa.com/player/207502/ruben-kristiansen/20/159586,R. Kristiansen,31,74,Norway,SK Brann,68,LB,Left,1,3,2,High/Medium,SUB,21.0,2020.0,,,83.0,45.0,57.0,65.0,63.0,67.0,,,,,,
207627,https://sofifa.com/player/207627/hernan-pertuz/20/159586,H. Pertuz,30,73,Colombia,Independiente MedellÃ­n,68,CB,Right,1,2,2,Low/Medium,RES,39.0,2020.0,,,53.0,26.0,46.0,39.0,67.0,74.0,,,,,,
207898,https://sofifa.com/player/207898/elia-soriano/20/159586,E. Soriano,30,84,Germany,VVV-Venlo,68,ST,Right,1,4,2,Medium/Medium,ST,9.0,2020.0,,,73.0,65.0,50.0,65.0,27.0,76.0,,,,,,
208030,https://sofifa.com/player/208030/boubacar-fofana/20/159586,B. Fofana,29,84,Guinea,Gaz Metan MediaÅ,68,"CDM, CM",Right,1,3,2,Medium/Medium,SUB,17.0,2020.0,,,32.0,58.0,56.0,59.0,66.0,88.0,,,,,,
208857,https://sofifa.com/player/208857/frederic-bong/20/159586,F. Bong,31,87,Cameroon,Valenciennes FC,68,CB,Right,1,2,2,Low/Medium,RCB,27.0,2021.0,,,48.0,23.0,47.0,40.0,67.0,79.0,,,,,,
208923,https://sofifa.com/player/208923/ibrahim-ghaleb/20/159586,I. Ghaleb,28,76,Saudi Arabia,Al Faisaly,68,"CDM, CM",Right,1,4,2,Medium/High,LDM,14.0,2020.0,,,69.0,63.0,68.0,68.0,64.0,71.0,,,,,,
209194,https://sofifa.com/player/209194/sebastian-nachreiner/20/159586,S. Nachreiner,30,77,Germany, SSV Jahn Regensburg,68,"CB, RB",Right,1,3,2,Low/Medium,RCB,28.0,2020.0,,,40.0,23.0,37.0,37.0,69.0,72.0,,,,,,
209413,https://sofifa.com/player/209413/mateusz-matras/20/159586,M. Matras,28,88,Poland,GÃ³rnik Zabrze,68,CDM,Right,1,3,2,Medium/High,LDM,23.0,2021.0,,,49.0,50.0,57.0,53.0,67.0,82.0,,,,,,
209453,https://sofifa.com/player/209453/adam-fraczczak/20/159586,A. FrÄczczak,31,79,Poland,PogoÅ Szczecin,68,"LM, RM, ST",Right,1,4,2,High/High,SUB,9.0,2021.0,,,74.0,65.0,65.0,65.0,64.0,74.0,,,,,,
209608,https://sofifa.com/player/209608/dario-burbano/20/159586,D. Burbano,31,63,Colombia,Club AtlÃ©tico Aldosivi,68,LM,Right,1,3,3,High/Low,SUB,11.0,2020.0,,,81.0,62.0,63.0,71.0,44.0,54.0,,,,,,
209637,https://sofifa.com/player/209637/marco-modolo/20/159586,M. Modolo,30,82,Italy,Venezia FC,68,"CB, RB",Left,1,3,2,Medium/High,RCB,13.0,2021.0,,,67.0,45.0,49.0,49.0,65.0,80.0,,,,,,
209737,https://sofifa.com/player/209737/everton-luiz-guimaraes-bilher/20/159586,Ãverton Luiz,31,70,Brazil,Real Salt Lake,68,"CDM, CM",Right,1,3,2,Medium/Medium,RDM,25.0,2019.0,,,54.0,55.0,64.0,66.0,68.0,64.0,,,,,,
209800,https://sofifa.com/player/209800/miguel-herrera/20/159586,M. Herrera,30,81,Mexico,Club LeÃ³n,68,CB,Right,1,3,2,Low/High,SUB,22.0,2023.0,,,55.0,36.0,46.0,50.0,68.0,66.0,,,,,,
210028,https://sofifa.com/player/210028/waleed-bakhashwain/20/159586,W. Bakhashwain,29,66,Saudi Arabia,Al Wehda,68,CDM,Right,1,2,3,Medium/Medium,RDM,4.0,2020.0,,,63.0,45.0,59.0,67.0,66.0,79.0,,,,,,
210031,https://sofifa.com/player/210031/bruno-daniel-castro-moreira/20/159586,Bruno Moreira,31,79,Portugal,Rio Ave FC,68,ST,Right,1,3,3,Medium/Low,ST,9.0,2021.0,,,61.0,67.0,53.0,64.0,34.0,74.0,,,,,,
210241,https://sofifa.com/player/210241/daniel-buballa/20/159586,D. Buballa,29,80,Germany,FC St. Pauli,68,LB,Left,1,3,3,High/Medium,LB,15.0,2021.0,,,81.0,43.0,60.0,65.0,63.0,75.0,,,,,,
210329,https://sofifa.com/player/210329/filippo-falco/20/159586,F. Falco,27,70,Italy,Lecce,68,ST,Left,1,3,3,Medium/Low,SUB,10.0,2022.0,,,81.0,66.0,68.0,77.0,29.0,56.0,,,,,,
210466,https://sofifa.com/player/210466/admilson-e-dias-de-barros/20/159586,GÃ©gÃ©,31,83,Cape Verde,Al Fayha,68,CB,Right,1,3,2,Medium/Medium,CB,6.0,2020.0,,,48.0,34.0,54.0,55.0,66.0,75.0,,,,,,
210492,https://sofifa.com/player/210492/abdulaziz-al-jebreen/20/159586,A. Al Jebreen,29,73,Saudi Arabia,Al Nassr,68,"CDM, CM",Right,1,3,3,Medium/Medium,SUB,16.0,2022.0,,,62.0,66.0,68.0,65.0,62.0,72.0,,,,,,
210566,https://sofifa.com/player/210566/lucas-chiaretti/20/159586,L. Chiaretti,31,67,Brazil,Pordenone,68,"CAM, CF",Left,1,2,3,High/Low,CAM,10.0,2021.0,,,77.0,62.0,65.0,73.0,28.0,46.0,,,,,,
210801,https://sofifa.com/player/210801/david-accam/20/159586,D. Accam,28,79,Ghana,Columbus Crew SC,68,"LM, LW",Right,1,3,3,Medium/Low,SUB,29.0,2019.0,,,88.0,66.0,60.0,73.0,44.0,59.0,,,,,,
211240,https://sofifa.com/player/211240/julien-lopez/20/159586,J. LÃ³pez,27,63,Algeria,Paris FC,68,"LM, LW",Right,1,2,3,High/Medium,LM,20.0,2022.0,,,79.0,58.0,61.0,73.0,40.0,54.0,,,,,,
211249,https://sofifa.com/player/211249/ribair-rodriguez/20/159586,R. RodrÃ­guez,31,87,Uruguay,Newell's Old Boys,68,"CDM, CM, CB",Right,1,2,2,Low/High,RES,32.0,2019.0,,,72.0,46.0,59.0,60.0,66.0,81.0,,,,,,
211328,https://sofifa.com/player/211328/alexis-rolin/20/159586,A. Rolin,30,76,Uruguay,CD Universidad de ConcepciÃ³n,68,CB,Left,1,4,2,Medium/Medium,RCB,2.0,2019.0,,,56.0,28.0,36.0,48.0,67.0,69.0,,,,,,
211446,https://sofifa.com/player/211446/ousmane-viera/20/159586,O. Viera,32,83,Ivory Coast,FC Hermannstadt,68,CB,Right,1,2,2,Medium/Medium,RCB,12.0,2021.0,,,41.0,51.0,44.0,40.0,66.0,79.0,,,,,,
211745,https://sofifa.com/player/211745/philipp-riese/20/159586,P. Riese,29,68,Germany,FC Erzgebirge Aue,68,"CDM, LWB",Left,1,3,2,High/High,LCM,17.0,2023.0,,,69.0,54.0,61.0,62.0,64.0,75.0,,,,,,
211746,https://sofifa.com/player/211746/rico-benatelli/20/159586,R. Benatelli,27,82,Germany,FC St. Pauli,68,"CM, CDM",Right,1,4,3,Medium/Medium,CDM,26.0,2022.0,,,59.0,61.0,66.0,68.0,58.0,75.0,,,,,,
212014,https://sofifa.com/player/212014/ricardo-nuno-dos-santos/20/159586,Ricardo Nunes,33,73,South Africa,PogoÅ Szczecin,68,LB,Left,1,2,2,High/Medium,LB,77.0,2020.0,,,78.0,55.0,65.0,65.0,63.0,66.0,,,,,,
212377,https://sofifa.com/player/212377/mario-osuna/20/159586,M. Osuna,30,76,Mexico,Monarcas Morelia,68,"RB, CDM",Right,1,3,3,Low/High,LCM,8.0,2024.0,,,64.0,60.0,64.0,66.0,68.0,69.0,,,,,,
212540,https://sofifa.com/player/212540/scott-caldwell/20/159586,S. Caldwell,28,68,United States,New England Revolution,68,"CDM, CM",Right,1,2,2,Medium/High,SUB,6.0,2019.0,,,35.0,55.0,62.0,61.0,63.0,70.0,,,,,,
212608,https://sofifa.com/player/212608/jerome-mombris/20/159586,J. Mombris,31,68,Madagascar,Grenoble Foot 38,68,LB,Left,1,2,2,High/Medium,LB,23.0,2020.0,,,75.0,34.0,55.0,61.0,64.0,72.0,,,,,,
213325,https://sofifa.com/player/213325/facundo-piriz/20/159586,F. PÃ­riz,29,81,Uruguay,Montpellier HSC,68,"CDM, CM",Right,1,3,2,Medium/High,SUB,23.0,2020.0,,,53.0,44.0,61.0,57.0,66.0,81.0,,,,,,
213375,https://sofifa.com/player/213375/antonio-vacca/20/159586,A. Vacca,29,67,Italy,Venezia FC,68,CM,Right,1,2,3,High/Medium,CM,5.0,2022.0,,,73.0,50.0,62.0,67.0,59.0,70.0,,,,,,
213751,https://sofifa.com/player/213751/joao-diogo-serpa-meira/20/159586,JoÃ£o Meira,32,77,Portugal,VitÃ³ria de SetÃºbal,68,CB,Right,1,3,2,Medium/Medium,SUB,66.0,2020.0,,,38.0,30.0,54.0,46.0,68.0,62.0,,,,,,
213922,https://sofifa.com/player/213922/dennis-erdmann/20/159586,D. Erdmann,28,86,Germany,TSV 1860 MÃ¼nchen,68,"CB, CDM",Right,1,4,2,High/High,LCB,13.0,2021.0,,,55.0,40.0,50.0,49.0,63.0,85.0,,,,,,
214021,https://sofifa.com/player/214021/fainer-torijano/20/159586,F. Torijano,30,73,Colombia,Independiente Santa Fe,68,CB,Right,1,3,2,Medium/Medium,RCB,2.0,2021.0,,,65.0,33.0,48.0,47.0,67.0,71.0,,,,,,
214067,https://sofifa.com/player/214067/ever-cantero/20/159586,E. Cantero,33,78,Paraguay,CD Cobresal,68,ST,Right,1,4,3,High/Low,SUB,9.0,2024.0,,,63.0,68.0,46.0,57.0,24.0,68.0,,,,,,
214151,https://sofifa.com/player/214151/juan-mahecha/20/159586,J. Mahecha,31,70,Colombia,La Equidad,68,"CDM, CM",Right,1,3,2,Medium/High,SUB,24.0,2021.0,,,55.0,60.0,68.0,65.0,66.0,63.0,,,,,,
214163,https://sofifa.com/player/214163/juan-daniel-roa/20/159586,J. Roa,27,67,Colombia,Independiente Santa Fe,68,"CM, RM, CDM",Right,1,2,3,High/Medium,SUB,17.0,2024.0,,,77.0,46.0,61.0,72.0,60.0,80.0,,,,,,
214190,https://sofifa.com/player/214190/leandro-castellanos/20/159586,L. Castellanos,35,78,Colombia,Independiente Santa Fe,68,GK,Right,1,3,1,Medium/Medium,GK,22.0,2024.0,,,,,,,,,67.0,66.0,59.0,70.0,43.0,67.0
214193,https://sofifa.com/player/214193/dairon-mosquera/20/159586,D. Mosquera,27,72,Colombia,Independiente MedellÃ­n,68,LB,Left,1,2,2,High/Medium,RES,25.0,2019.0,,,77.0,39.0,59.0,60.0,64.0,74.0,,,,,,
214198,https://sofifa.com/player/214198/john-hernandez/20/159586,J. HernÃ¡ndez,33,73,Colombia,CÃºcuta Deportivo,68,"CDM, CM",Right,1,3,3,Medium/High,CAM,6.0,2024.0,,,69.0,58.0,64.0,65.0,64.0,76.0,,,,,,
214201,https://sofifa.com/player/214201/cleider-alzate/20/159586,C. AlzÃ¡te,31,63,Colombia,Alianza Petrolera,68,"CAM, LM, RM",Right,1,4,3,Medium/Medium,LM,21.0,2020.0,,,80.0,60.0,69.0,70.0,38.0,50.0,,,,,,
214371,https://sofifa.com/player/214371/juan-arboleda/20/159586,J. Arboleda,29,70,Colombia,Deportes Tolima,68,RB,Right,1,3,3,Medium/Medium,RB,21.0,2024.0,,,78.0,40.0,62.0,65.0,64.0,72.0,,,,,,
214390,https://sofifa.com/player/214390/henry-rojas/20/159586,H. Rojas,31,74,Colombia,Deportivo Pasto,68,"CM, LM, LB",Left,1,3,3,High/Medium,LB,17.0,2024.0,,,66.0,64.0,68.0,68.0,59.0,65.0,,,,,,
214392,https://sofifa.com/player/214392/jefferson-cuero/20/159586,J. Cuero,31,70,Colombia,Rionegro Ãguilas,68,"LM, RM",Left,1,2,3,Medium/Low,LM,26.0,2019.0,,,90.0,64.0,60.0,67.0,43.0,57.0,,,,,,
214420,https://sofifa.com/player/214420/fernando-battiste/20/159586,F. Battiste,35,78,Argentina,UniÃ³n Magdalena,68,"CM, CB",Left,1,3,3,Medium/Medium,LCB,3.0,2024.0,,,63.0,51.0,66.0,66.0,67.0,67.0,,,,,,
214480,https://sofifa.com/player/214480/javier-lopez/20/159586,J. LÃ³pez,30,80,Colombia,CÃºcuta Deportivo,68,CB,Right,1,2,2,Low/Medium,RCB,19.0,2023.0,,,33.0,39.0,37.0,40.0,68.0,80.0,,,,,,
214615,https://sofifa.com/player/214615/jefferson-duque/20/159586,J. Duque,32,79,Colombia,Independiente Santa Fe,68,ST,Right,1,2,3,Medium/Low,ST,7.0,2024.0,,,67.0,67.0,55.0,67.0,26.0,69.0,,,,,,
214724,https://sofifa.com/player/214724/david-llanos/20/159586,D. Llanos,29,68,Chile,UniÃ³n EspaÃ±ola,68,ST,Right,1,3,3,High/Medium,SUB,14.0,2019.0,,,78.0,65.0,57.0,61.0,27.0,65.0,,,,,,
214916,https://sofifa.com/player/214916/fernando-cordero/20/159586,F. Cordero,31,71,Chile,CD Universidad de ConcepciÃ³n,68,"LB, LW",Left,1,3,3,High/Medium,SUB,11.0,2020.0,,,74.0,57.0,65.0,67.0,62.0,64.0,,,,,,
215118,https://sofifa.com/player/215118/fernando-manriquez/20/159586,F. ManrÃ­quez,35,72,Chile,CD Universidad de ConcepciÃ³n,68,CM,Right,1,4,3,Medium/Medium,CAM,21.0,2019.0,,,57.0,63.0,71.0,65.0,59.0,56.0,,,,,,
215192,https://sofifa.com/player/215192/gaston-diaz/20/159586,G. DÃ­az,31,75,Argentina,Club AtlÃ©tico ColÃ³n,68,RB,Right,1,2,3,Medium/Medium,SUB,18.0,2024.0,,,69.0,61.0,70.0,72.0,62.0,73.0,,,,,,
215368,https://sofifa.com/player/215368/reinhold-ranftl/20/159586,R. Ranftl,27,75,Austria,LASK Linz,68,"RM, RWB",Right,1,3,3,Medium/High,RM,26.0,2021.0,,,75.0,60.0,62.0,67.0,61.0,67.0,,,,,,
215477,https://sofifa.com/player/215477/ivan-kecojevic/20/159586,I. KecojeviÄ,31,83,Montenegro,CÃ¡diz CF,68,CB,Right,1,3,2,Medium/Medium,SUB,25.0,2020.0,,,52.0,41.0,47.0,49.0,66.0,77.0,,,,,,
215708,https://sofifa.com/player/215708/adrien-monfray/20/159586,A. Monfray,28,76,France,Grenoble Foot 38,68,"RB, CB",Right,1,3,2,Medium/Medium,RB,5.0,2022.0,,,67.0,54.0,63.0,64.0,65.0,83.0,,,,,,
215760,https://sofifa.com/player/215760/florian-martin/20/159586,F. Martin,29,79,France,Paris FC,68,"CM, LM",Left,1,2,3,Medium/Medium,RCM,11.0,2021.0,,,67.0,72.0,71.0,69.0,47.0,64.0,,,,,,
216037,https://sofifa.com/player/216037/nahuel-valentini/20/159586,N. Valentini,30,82,Argentina,Ascoli,68,CB,Right,1,2,2,Low/Medium,LCB,2.0,2020.0,,,46.0,29.0,42.0,54.0,67.0,74.0,,,,,,
216047,https://sofifa.com/player/216047/pedro-munoz/20/159586,P. MuÃ±oz,33,69,Chile,Coquimbo Unido,68,RW,Right,1,2,3,Medium/Low,SUB,11.0,2020.0,,,86.0,57.0,56.0,72.0,24.0,63.0,,,,,,
216138,https://sofifa.com/player/216138/mariano-arini/20/159586,M. Arini,32,75,Italy,US Cremonese,68,CM,Right,1,2,2,Medium/High,LCM,4.0,2020.0,,,56.0,50.0,63.0,64.0,59.0,81.0,,,,,,
216186,https://sofifa.com/player/216186/philipp-zulechner/20/159586,P. Zulechner,29,79,Austria,FC Erzgebirge Aue,68,ST,Right,1,3,2,Medium/Medium,SUB,19.0,2020.0,,,63.0,66.0,53.0,63.0,31.0,64.0,,,,,,
216229,https://sofifa.com/player/216229/remy-dugimont/20/159586,R. Dugimont,33,75,France,AJ Auxerre,68,"CF, ST",Right,1,3,3,High/Low,SUB,29.0,2021.0,,,62.0,71.0,68.0,67.0,39.0,76.0,,,,,,
216377,https://sofifa.com/player/216377/stefan-kutschke/20/159586,S. Kutschke,30,95,Germany,FC Ingolstadt 04,68,ST,Right,1,3,2,Medium/Medium,RS,30.0,2021.0,,,53.0,71.0,44.0,52.0,38.0,81.0,,,,,,
216627,https://sofifa.com/player/216627/kieffer-moore/20/159586,K. Moore,26,83,England,Wigan Athletic,68,ST,Right,1,3,2,Medium/Medium,SUB,19.0,2022.0,,,75.0,65.0,57.0,60.0,47.0,77.0,,,,,,
217086,https://sofifa.com/player/217086/cedric-amissi/20/159586,C. Amissi,29,70,Burundi,Al Taawoun,68,"CM, CDM",Right,1,3,3,Medium/Medium,LDM,17.0,2021.0,,,74.0,68.0,62.0,67.0,61.0,72.0,,,,,,
217217,https://sofifa.com/player/217217/darwin-ceren/20/159586,D. CerÃ©n,29,73,El Salvador,Houston Dynamo,68,"CDM, CM",Right,1,3,2,Medium/Medium,SUB,24.0,2024.0,,,53.0,57.0,63.0,62.0,64.0,69.0,,,,,,
217610,https://sofifa.com/player/217610/muhammad-cande/20/159586,Mamadu CandÃ©,27,77,Guinea Bissau,Santa Clara,68,"LB, LW",Left,1,3,2,High/Medium,SUB,24.0,2020.0,,,76.0,39.0,62.0,61.0,63.0,77.0,,,,,,
217649,https://sofifa.com/player/217649/shuichi-gonda/20/159586,S. Gonda,30,83,Japan,Portimonense SC,68,GK,Right,1,2,1,Medium/Medium,SUB,16.0,2021.0,,,,,,,,,67.0,67.0,63.0,71.0,44.0,66.0
217653,https://sofifa.com/player/217653/hideto-takahashi/20/159586,H. Takahashi,31,75,Japan,Sagan Tosu,68,"CB, CDM, CM",Right,1,3,2,Medium/Medium,RCB,36.0,2024.0,,,48.0,51.0,61.0,59.0,67.0,72.0,,,,,,
218345,https://sofifa.com/player/218345/jonathan-zacaria/20/159586,J. ZacarÃ­a,29,76,Argentina,Universidad de Chile,68,"LM, LB, LW",Left,1,3,3,High/High,SUB,38.0,2024.0,,,74.0,66.0,66.0,70.0,51.0,57.0,,,,,,
219523,https://sofifa.com/player/219523/jonas-aguirre/20/159586,J. Aguirre,27,69,Argentina,Rosario Central,68,LM,Left,1,2,3,Medium/Medium,SUB,11.0,2020.0,,,94.0,58.0,60.0,71.0,43.0,64.0,,,,,,
219909,https://sofifa.com/player/219909/joseph-molangoane/20/159586,J. Molangoane,31,65,South Africa,Kaizer Chiefs,68,"RM, CAM, RW",Right,1,3,3,Medium/Medium,SUB,23.0,2024.0,,,77.0,60.0,69.0,68.0,49.0,40.0,,,,,,
220152,https://sofifa.com/player/220152/yves-baraye/20/159586,Y. Baraye,27,76,Senegal,Parma,68,"LW, ST, RW",Right,1,3,3,Medium/High,SUB,24.0,2024.0,,,83.0,60.0,63.0,71.0,48.0,53.0,,,,,,
220638,https://sofifa.com/player/220638/luis-miguel-sanchez-benitez/20/159586,Luismi,27,79,Spain,Real Valladolid CF,68,CDM,Right,1,3,2,Medium/High,SUB,6.0,2021.0,,,53.0,33.0,56.0,58.0,67.0,72.0,,,,,,
221246,https://sofifa.com/player/221246/diego-gomez/20/159586,D. GÃ³mez,30,65,Colombia,La Equidad,68,"RM, RW, LW",Right,1,3,4,High/Low,SUB,29.0,2020.0,,,73.0,59.0,65.0,72.0,42.0,50.0,,,,,,
221463,https://sofifa.com/player/221463/ernesto-hernandez/20/159586,E. HernÃ¡ndez,33,86,Uruguay,Envigado FC,68,GK,Right,1,2,1,Medium/Medium,GK,32.0,2022.0,,,,,,,,,64.0,67.0,73.0,70.0,51.0,69.0
221665,https://sofifa.com/player/221665/rasmus-lindkvist/20/159586,R. Lindkvist,29,74,Sweden,AIK,68,LWB,Left,1,4,2,High/High,SUB,9.0,2020.0,,,91.0,55.0,64.0,63.0,59.0,71.0,,,,,,
221855,https://sofifa.com/player/221855/binbin-liu/20/159586,Liu Binbin,26,66,China PR,Shandong Luneng TaiShan FC,68,"RM, RW",Right,1,3,3,Medium/Low,SUB,21.0,2021.0,,,75.0,66.0,61.0,68.0,43.0,67.0,,,,,,
222226,https://sofifa.com/player/222226/vasil-bozhikov/20/159586,V. Bozhikov,31,80,Bulgaria,Bulgaria,68,"CB, LB",Left,1,3,2,Medium/High,,,,LCB,15.0,67.0,35.0,52.0,51.0,67.0,72.0,,,,,,
222235,https://sofifa.com/player/222235/hang-ren/20/159586,Ren Hang,30,80,China PR,Hebei China Fortune FC,68,"CB, LB",Left,1,3,2,Medium/Medium,LCB,23.0,2021.0,,,70.0,49.0,59.0,60.0,66.0,75.0,,,,,,
222248,https://sofifa.com/player/222248/ke-sun/20/159586,Sun Ke,29,70,China PR,Tianjin Quanjian FC,68,"RW, CAM, CF",Right,1,3,3,High/Medium,SUB,38.0,2020.0,,,76.0,65.0,62.0,68.0,57.0,68.0,,,,,,
222273,https://sofifa.com/player/222273/zhipeng-jiang/20/159586,Jiang Zhipeng,30,67,China PR,Hebei China Fortune FC,68,"LB, LWB",Left,1,2,3,High/Medium,LB,11.0,2022.0,,,79.0,57.0,68.0,67.0,64.0,65.0,,,,,,
222988,https://sofifa.com/player/222988/toshihiro-aoyama/20/159586,T. Aoyama,33,75,Japan,Sanfrecce Hiroshima,68,"CM, CDM",Right,1,3,3,Medium/Medium,SUB,6.0,2024.0,,,51.0,59.0,70.0,65.0,66.0,68.0,,,,,,
223122,https://sofifa.com/player/223122/caner-osmanpasa/20/159586,C. OsmanpaÅa,31,77,Turkey,Sivasspor,68,"CB, RB",Right,1,3,2,Medium/Medium,LCB,88.0,2021.0,,,51.0,32.0,54.0,58.0,69.0,71.0,,,,,,
223195,https://sofifa.com/player/223195/orhan-ovacikli/20/159586,O. OvacÄ±klÄ±,30,71,Turkey,Ãaykur Rizespor,68,RB,Right,1,2,2,Low/High,SUB,77.0,2021.0,,,64.0,39.0,61.0,63.0,67.0,64.0,,,,,,
223323,https://sofifa.com/player/223323/kerim-avci/20/159586,K. AvcÄ±,29,70,Turkey,GaziÅehir Gaziantep F.K.,68,"CAM, CM, LM",Left,1,3,2,High/Medium,RES,25.0,2020.0,,,63.0,61.0,68.0,68.0,38.0,57.0,,,,,,
223355,https://sofifa.com/player/223355/alexandru-mateiu/20/159586,A. Mateiu,29,74,Romania,Universitatea Craiova,68,"CM, CDM",Right,1,3,3,High/Medium,SUB,8.0,2024.0,,,73.0,65.0,60.0,73.0,60.0,71.0,,,,,,
223426,https://sofifa.com/player/223426/benedikt-zech/20/159586,B. Zech,28,73,Austria,PogoÅ Szczecin,68,CB,Right,1,3,2,Low/Medium,LCB,23.0,2022.0,,,69.0,29.0,48.0,46.0,68.0,74.0,,,,,,
