Spam,Text
1,"Sie werden von unserem Dating-Service von jemandem kontaktiert, den Sie kennen! Um herauszufinden, wer es ist, rufen Sie von einer Landlinie 09050000878 an. PoBox45W2TG150P"
1,"Wan2 gewinnen ein Meet+Greet mit Westlife 4 U oder ein m8? Sie sind derzeit auf welcher Tour? 1) unzerbrechlich, 2) ungezähmt, 3) ungepflegt. Text 1,2 oder 3 bis 83049. Kosten 50p +std Text"
0,Alles Gute zum Geburtstag... könnte u finden ur Prinz charmant bald n dun Arbeit zu hart...
0,"Oh, der Großer hat ein bisschen eine Party, aber es erwähnt keine Tarnung, also ist es wahrscheinlich der Erste, der zuerst serviert wird."
0,"Du sagtest zu mir, bevor ich wieder ins Bett ging, dass du für nichts schlafen kannst."
0,"Ich hoffe, Sie arnt angepisst, aber id würde wirklich gerne sehen Sie morgen. Liebe mich xxxxxxxxxxxxX"
1,"Dorothy@kiefer.com (Bank of Granite Issues Strong-Buy) EXPLOSIVE PICK FÜR UNSERE MITGLIEDER *****UP Über 300% *********** Nasdaq Symbol CDGT Das ist ein $5,00 pro.."
0,sagt die &lt;#&gt; Jahr alt mit einem Mann und Geld. Ich bin bis zu meinem letzten &lt;#&gt;. Noch warten auf diesen Scheck.
0,Ich werde jetzt nach Hause kommen.
0,"Gratis jeden Tag, aber ich fertig bei 6 auf mon n thurs..."
0,Wirst du zum Essen hier sein?
0,"Leben alle mone,eppolum oru pole allalo"
0,Nichts...
0,"Zwei Grundlagen des coolen Lebens: ""Walk, wie du bist der KING""...! ODER ""Walk wie du Dont care, whoever is the KING""!... Gud nyt"
0,"Kamera ziemlich gut, 10.1mega Pixel, 3optische und 5digitale Dooms. Haben Sie einen schönen Urlaub, sicher sein und ich hoffe, Sie haben eine gute Reise! Frohes neues Jahr für Sie beide! Wir sehen uns in ein paar Wochen!"
0,Hallo Petey!noi-m ok nur wollte 2 chat coz avent spoked 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
0,Ich sah gerade ron burgundy Captaining ein Parteiboot so yeah
0,"Ich meine es ernst, du bist in der Geldbasis."
0,"Schon ein Typ, der dich liebt:-."
0,Praktikumspersonal am Amrita College.
0,"Ich quatsche immer mit dir, ich brauche Geld, kannst du mich aufziehen?"
0,Ich bin Job-Profil scheint wie bpo..
0,"Nun, ich wollte aufgeben, weil sie alle sagten nein, sie taten nicht eine Nacht. Ich beharrte und fand eine, aber es ist sehr billig, also entschuldige ich mich im Voraus. Es ist nur irgendwo zu schlafen ist es?"
0,"Also denken Sie, ich sollte wirklich mit ihm reden? Rufen Sie nicht seinen Chef am Morgen? Ich ging zu diesem Ort im letzten Jahr und er sagte mir, wo ich gehen und mein Auto billiger zu reparieren. Er sagte mir heute, wie viel er hoffte, ich würde wieder in, wie er immer bedauerte, nicht bekommen meine Nummer, etc."
0,"Sind Sie bereit, für Apps-Klasse gehen."
0,Mit meinem Bruder und seiner Familie rumhängen
0,"Nein, es wird nur um 9. Sie sagt, sie wird da sein."
0,Hey... wirst du bald aufhören? Xuhui und ich arbeiten bis Ende des Monats
0,"Es tut mir leid, Bout letzte nite es war ur Fehler es war ich, Ehepartner es war pmt oder summhin! U 4give mich? Ich denke, u shldxxxx"
0,Versuch's mit Neva Mate!
0,"Ja, das wäre so ziemlich der beste Fall"
0,Ich bin heute nicht frei ich habe 2 meine Eltern bis tonite...
0,"Hey, Baby, ich hab's dir gesagt, ich hab's dir gesagt, ich hab's dir gesagt, ich hab's dir gesagt, aber ich hab's dir gesagt."
0,Soll ich Ihnen ungezogen pix schicken? :)
1,"Sie sind ein 1000 £ Gewinner oder garantierter Caller Prize, dies ist unser letzter Versuch, Sie zu kontaktieren!"
1,"Xmas & New Years Eve Tickets sind jetzt im Verkauf vom Club, tagsüber von 10 bis 20 Uhr, und auf Thurs, Fri & Sat Nacht in dieser Woche. Sie verkaufen schnell!"
0,"Tyler (mit einem 8.) muss nach 9 nicht mehr lange weg, kannst du in einer Stunde hier sein?"
0,"Bereite dich darauf vor, jede Nacht gehämmert zu werden..."
0,"Eigentlich ist mein Handy voller msg. Und ich mache eine Arbeit online, wo ich sie senden muss &lt;#&gt; msg i wil erklären u später."
0,"Tut mir leid, ich rufe später an."
0,"Guten Abend, wie geht's?"
0,Ich bin zu Hause.
0,"Oic, weil meine Schwester heute kein Mittagessen bekommen hat, ist mein Vater ausgegangen, also dunno, ob 2 in Sch oder Wat essen..."
0,"Mmmmm... Es war sooooo gut, heute Morgen zu deinen Worten aufzuwachen, meine Liebe!! Mmmm fick... Ich liebe dich auch, mein Löwe... *verschlingender Kuss von jenseits des Meeres*"
0,"Gerne informieren wir Sie darüber, dass Ihre Bewerbung für Airtel Broadband erfolgreich bearbeitet wird. Ihre Installation erfolgt innerhalb von 3 Tagen."
0,"Was passiert, Schatz, warum du schweigst."
0,"Ich werde um drei da sein, es sei denn, ihr wollt, dass ich etwas früher komme."
0,"Wenn Sie nicht husten, dann ist es nichts"
0,Ü kommen es 25 n an mich übergehen lar
0,"Ich bin eine Person, die eine E-SMS-Umfrage durchführt..."
0,"Lol ok krank versuchen, zu senden. Seien Sie gewarnt Sprint ist tot langsam. Sie werden prolly bekommen es morgen"
0,"Danke, dass Sie Montag getroffen haben."
0,"So ist das Geschenk, wo ich bin!?! Wie R U MAN? Alles ist gut in Wales Ill B Back? Morrow. C U dieses WK? Wer war die MSG 4?........................................................................................................................................................................................................................................ "
1,"Rock yr chik. Holen Sie sich 100's von schmutzigen Filmen & XXXX Bilder auf yr Telefon jetzt. rply FILTH zu 69669. Saristar Ltd, E14 9YT 08701752560. 450p pro 5 Tage. Stop2 Abbrechen"
0,"Einzelne Linie mit einer großen Bedeutung:::: ""Miss anything 4 ur ""Best Life"" aber, verpassen Sie nicht ur bestes Leben für alles... Gud nyt..."
0,"Ich habe wie $ &lt;#&gt;, Ich kann noch etwas später. Holen Sie sich, was Sie wollen"
0,"Dad wollte über die Wohnung reden, also habe ich einen späten Start bekommen, omw jetzt"
0,Ich liebe euch beide auch :-)
0,Fühlst du dich immer noch krank?
0,Din ich sage u jus jetzt 420
0,bin bis zu meinen Augen in der Philosophie
1,"Ab nächsten Monat erhalten Sie bis zu 50% Mehr Anrufe 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Kosten £1,50 min MobcudB mehr"
0,"Ok, ich bin jetzt in der Stadt Lei."
0,Ich hatte es schon..sabarish bat mich zu gehen..
0,Keine da.. Vijay gehen zu sprechen in jaya tv
1,"URGENT! Wir versuchen, Kontakt mit U Todays Draw zeigt, dass Sie einen £800 Preis gewonnen haben GARANTEED. Rufen Sie 0905000460 von land line. Claim J89. po box245c2150pm"
0,Lol ich weiß! Hey jemand hat eine große Inpersonierung von Floh in den Foren. Ich liebe es!
1,Text BANNEDUK bis 89555 zu sehen! kosten 150p textoperator g696ga 18+ XXX
0,"Immer noch Chance dort. Wenn Sie hart suchen, werden Sie es bekommen..let haben einen Versuch :)"
1,"Auktionsrunde 4. Das höchste Gebot ist jetzt £54. Das nächste maximale Gebot ist £71. Um zu bieten, senden Sie BIDS z.B. 10 (um £10 zu bieten) an 83383. Viel Glück."
0,Feiern Sie immer NY's mit Ihrer Familie?
0,"Wir kennen TAJ MAHAL als Symbol der Liebe. Aber die anderen weniger bekannten Fakten 1. Mumtaz war Shahjahans vierte Frau, von seinen 7 Ehefrauen. 2. Shahjahan tötete Mumtaz' Ehemann, um sie zu heiraten. 3. Mumtaz starb in ihrer &lt;#&gt; th Lieferung. 4. Er heiratete dann Mumtaz' Schwester. Frage stellt sich, wo die Hölle die LIEBE ist?:----The Great Hari-"
0,Seine ok..come to my home it vl schön zu treffen und v kann chatten..
1,Sammeln Sie Ihr VALENTINE'S Wochenende zu PARIS inc Flug & Hotel + £200 Preis garantiert! Text: PARIS zu Nr: 69101. www.rtf.sphosting.com
0,Sent me de webbadres for geting payer slip
0,"Ihr geht's gut, sie grüßt mich."
1,Kundentreue Angebot:Das neue Nokia6650 Handy von nur £ 10 bei TXTAUCTION! Txt Wort: START zu Nr: 81151 & erhalten Sie Ihr jetzt! 4T&Ctxt TC 150p/MTmsg
0,Aber du hast Kontakt zu mir aufgenommen.
0,"Jap, geh sofort, komm bald wieder."
1,"Sie werden es nicht glauben, aber es ist wahr. Es ist unglaublich Txts! Antworten Sie G jetzt, um wirklich erstaunliche Dinge zu lernen, die Ihren Geist sprengen wird. Von O2FWD nur 18p/txt"
0,"Ja, sicher, dass ich in einer Minute gehen werde."
0,"Und haben Sie jemanden, der mir beibringen kann, wie man Autos verschifft."
0,"Das Zeichen der Reife ist nicht, wenn wir anfangen, große Dinge zu sagen.. Aber eigentlich ist es, wenn wir anfangen, kleine Dinge zu verstehen... *HAVE A NICE EVENTING* BSLVYL"
0,"Ja, bestätigt, dass du an diesem Wochenende bleibst."
0,Sie sagten u dun haf Pass oder smth wie dat.. Oder u juz senden an mein email Konto..
0,"Multiplizieren Sie die Zahlen unabhängig und zählen Dezimalpunkte dann, für die Division, drücken Sie die Dezimalstellen, wie ich Ihnen gezeigt."
0,"Haben Sie eine schöne Nacht und wenn Sie aufwachen, um diese Nachricht zu sehen, hoffe ich, dass Sie lächeln wissen, dass alles so ist, wie es sein sollte. Haben Sie einen tollen Morgen"
0,Ard 4 lor...
0,"Du hast recht. Inzwischen, wie ist Projekt-Zwillinge kommen"
0,Ich habe dir gestern das Geld geschickt.
1,Hi 07734396839 IBH Kundentreue Angebot: Das neue NOKIA6600 Handy von nur £ 10 bei TXTAUCTION!Txt Wort: START zu No:81151 & erhalten Sie Ihre jetzt!4T&
0,Herz ist leer ohne Liebe. Geist ist leer ohne Weisheit. Augen r leer ohne Träume &amp; Das Leben ist leer ohne Frnds.. So Alwys Be In Touch. Gute Nacht &amp; süße Träume
1,Ich bin heiß n geil und bereit ich lebe lokal zu Ihnen - text eine Antwort zu hören strt zurück von mir 150p pro msg Netcollex LtdHelpDesk: 02085076972 antwortet Stop to end
0,Unsere Fahrt ebenso ereignislos - nicht zu viele dieser lästigen Radfahrer um zu dieser Zeit der Nacht ;).
0,Wenn Sie waren / sind frei kann ich geben. Ansonsten nalla adi entey nattil kittum
0,"Ich habe meiner Frau deine SMS geschickt, nachdem wir sie gekauft haben, wird sie dir sagen, was zu tun ist."
0,"Ich bin jetzt im Flucht-Theater.. Gehen, um KAVALAN in ein paar Minuten zu sehen"
0,"Wie viel würde es kosten, einen Auftragskiller einzustellen?"
0,Irgendetwas lor...
0,"Tut mir leid, ich rufe später an."
1,Möchten Sie ein neues Nokia 3510i Farbe Telefon geliefert morgen? Mit 200 GRATIS Minuten zu jedem Handy + 100 GRATIS Text + GRATIS Camcorder Antworten oder rufen Sie 08000930705
0,"Huh, aber ich kann nicht gehen 2 ur Haus leer Hand rechts?"
0,Guten Morgen Prinzessin! Frohes neues Jahr!
1,Herzlichen Glückwunsch Sie haben gewonnen. Sie sind ein Gewinner in unserem August £ 1000 Preisauszeichnung. Rufen Sie 09066660100 JETZT an. Preis-Code 2309.
0,Wir gehen in ein paar Minuten raus.
0,Dann macht er es jetzt? Beschäftigt wif Arbeit?
0,"Ich weiß, dass du heute Stimmung hast."
0,Jay hat es mir schon gesagt.
0,"Cps bewirkt, dass die Ausfälle Energie sparen."
0,"Ich bin mir nicht sicher, ich habe nur nachgesehen, was in der Gegend passiert ist."
0,"Hey Morgen, was Sie kommen, um zu fragen:-) pa..."
0,Jordan wurde zum letzten Mal gewählt!
0,"Das bedeutet, du hast eine Eins in Epi, ihr geht's gut."
0,"Ich habe keine Ahnung, wo du bist."
0,Pls kommen schnell kann nicht entblößen.
0,Joy's Vater ist John. Dann ist John die ____ des Vaters von Joy. Wenn Sie ths Sie hav &lt;#&gt; IQ. Tis s IAS Frage versuchen zu beantworten.
0,"Ruf mich an. Ich kann nicht kal. Lets meet bhaskar, und tief"
0,"Nein, wir treffen uns in der Bibliothek."
0,"K, mein Mitbewohner will auch einen Dubsack und ein anderer Freund will vielleicht auch ein paar, also Plan auf zusätzliche bringen, Ich werde Ihnen sagen, wenn sie wissen, sicher"
0,"Hängt von individuellen lor e Friseur sagen hübsch, aber meine Eltern sagen Look Gong. U kaypoh.. Ich auch dunno wat sie sammeln."
0,"Ok, dann."
0,Ich genieße Fußball und Basketball zu sehen und zu spielen.
0,"Können Sie bitte macho fragen, was seine Preisspanne ist, will er etwas Neues oder verwendet plus es er nur interfued in der Brombeere fetten &lt;#&gt; oder jede bb"
0,"Sorry schickte wieder leere msg. Yup, aber versuchen 2 tun einige ernsthafte Studieren jetzt."
0,"Hey, check es da. Ich habe da aufgelistet."
1,8007 25p 4 Alfie Moon's Children in Need Song auf ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 für Nokias oder POLY CHARITY für Polys :zed 08701417012 profit 2 Charity
0,"Ich meinte, als Entschuldigung von mir, dass ich dir geschrieben habe, um mir Drogen bei &lt;#&gt; in der Nacht zu besorgen."
0,"Das bedeutet, von Februar bis April werde ich einen Platz bekommen, um dort unten zu bleiben, so dass ich während der Vorsprechensaison nicht hin und her heulen muss, wie ich seit meiner Schwester weg von Harlem gezogen bin."
0,Muz verlieren e Fette...
0,"Verdammt, der arme Zac hat keine Chance."
0,Keine Nachricht. Keine Antwort. Was ist passiert?
0,"Ich möchte tel u eine Sache u sollte mich nicht verwechseln k Das ist die Botschaft, die Sie SENT:)"
0,"Ja, ich bringe mein Bandmaß Fri mit!"
0,"Immer noch Chance dort. Wenn Sie hart suchen, werden Sie es bekommen..let haben einen Versuch :)"
0,"Treffen u ist meine Arbeit... Tel mir, wann soll ich meine Arbeit morgen tun"
0,Soll ich geradeaus gehen oder was?
1,Holen Sie sich die offizielle ENGLAND Poly Klingelton oder Farbflagge auf yer Handy für heute Abend Spiel! Text TONE oder FLAG zu 84199. Optout txt ENG STOP Box39822 W111WX £1.50
0,Danke Prinzessin! Du bist so sexy...
0,Ich habe genug davon!
0,Hui Xin ist in da lib.
0,Es ist ein großer Unterschied. &lt;#&gt; gegen &lt;#&gt; jede &lt;#&gt; Stunde
0,"Es ist nicht so, dass du mich zum Weinen bringst. Es ist nur so, dass wenn all unsere Sachen über alles andere passieren, es mich über die Kante treibt. Du nicht underdtand, wie oft ich über mein trauriges, trauriges Leben weine."
0,MICH 2 BABE Ich FÜHLE DIE gleichen LÄUFEN gerade 4GET ÜBER ES + BUNDESBEZIEHUNG + NOT FIT SOO MUCHXXLOVE U LOCAXX
0,"Weißt du, was Koppeln bedeutet, richtig?"
1,"Kunden-Service Ankündigung. Wir haben vor kurzem versucht, eine Lieferung an Sie zu machen, aber waren nicht in der Lage, dies zu tun, rufen Sie bitte 07090298926 zu re-plane. Ref:9307622"
0,Wat's da model num of ur phone?
0,"Er ist jetzt wirklich auf Skateboarding trotz der Tatsache, dass er weggeworfen wird und landet mit Verbänden und Scheiße auf seinen Armen alle fünf Minuten"
1,"Sie können weitere Club-Töne stoppen, indem Sie ""STOP MIX"" Siehe my-tone.com/enjoy.html für Begriffe. Club-Töne kosten GBP4.50/Woche. MFL, PO Box 1146 MK45 2WT (2/3)"
0,Mein Haus hier e Himmel ziemlich dunkel Liao... Wenn Regen dann haben Entschuldigung nicht 2 laufen bereits Ritus... Hee...
0,"Ok, vielleicht hektisch, aber alle meine Vögel mit einem Schlag, das ist ein Date."
0,"* Dachte, ich hätte dich nicht gesehen."
1,"wamma get laid?want real doggin locations direkt an Ihr Handy gesendet? schließen Sie sich dem größten britischen dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1,50/msg."
0,"Carlos sagt, wir können ihn später abholen, also sind wir fertig."
0,"Hey Babe, mein Freund musste absagen, immer noch für einen Besuch bereit?"
0,"Gemäß Ihrer Anfrage 'Maangalyam (Alaipayuthe)' wurde als Anrufer für alle Anrufer eingestellt. Drücken Sie *9, um Ihre Freunde zu kopieren Callertune"
0,"Hmm krank müssen darüber nachdenken... okay, dir ist vergeben! =D"
0,"Wir hoffen, um 7 aus Langport wegzukommen."
0,Möchten Sie mir eine virtuelle Umarmung schicken?... Ich brauche eine
0,"Wahrscheinlich nicht, immer noch über einige Sachen hier"
0,"Es hat Probleme, ich kriege sie morgen wieder hin."
0,Warum ich zwischen euch herkomme
0,Senthil Konzerngesellschaft Apnt 17 Uhr.
0,"Oh, wirklich?? Hast du es auf Sendung geschafft? Was ist dein Talent?"
0,Aber ich werde nächstes Wochenende frei sein.
0,Ich trage ein blaues Hemd und eine schwarze Hose.
0,Warte.i kommt heraus. &lt;#&gt; mind:)
0,Ich werde zu Hause in &lt;#&gt; Minuten erreichen
0,Dann haben Sie ein tolles Wochenende!
0,"Tut mir leid, aber ich werde wahrscheinlich um 21 Uhr im Bett sein. Es nervt, krank zu sein bei Xmas! Wann und go2sri lanka?"
0,"Frnd s nicht juz ein Wort.....nicht nur eine Beziehung.....sein stilles Versprechen, das sagt... ""Ich werde mit Dir sein "" Wherevr.. Whenevr.. Forevr... Gudnyt Liebe.."
0,6 auch nicht? Dann nur wie viele Fehler?
0,- U jus hat Honig gegessen?
0,"Meine Mütter sagen allen, dass ich Krebs habe. Und meine Schwester wird nicht aufhören anzurufen. Es tut weh zu reden. Kann nicht mit ihm aushalten. Siehe u, wenn u nach Hause kommen. Liebe u"
0,"Schatz? Liebling? Sexy Brötchen? Zuckerpflaume? Loverboy? Ich vermisse dich, Boytoy... * smacks Ihren Arsch * Sind Sie in die Turnhalle zu?"
0,"Danke, dass du mich so geliebt hast."
0,"Ja imma kommen über, weil jay will ein paar Drogen zu tun"
0,"Ok, thanx, pass auf dich auf."
0,"Ja, das ist 'n bisschen langweiliger Wichser."
0,"kam, um die Wohnung zu schauen, scheint in Ordnung, in seinen 50er Jahren? * Ist weg viel wiv Arbeit. Haben Frau kommen um 6.30 Uhr auch."
0,"Moji hat mir gerade mitgeteilt, dass du uns das Leben gerettet hast."
1,"Sie haben ein Nokia 7250i gewonnen. Dies ist, was Sie erhalten, wenn Sie unsere kostenlose Auktion gewinnen. Zum Teil senden Sie jetzt Nokia an 86021. HG/Suite342/2Lands Row/W1JHL 16+"
0,Wer ist das in der Klasse:-)
0,"Hey, ich bin noch online? Ich habe die Formatierung beendet..."
0,Was zieht dich also zu den Brothas an?
1,"Promotionsnummer: 8714714 - UR mit einem City Break ausgezeichnet und konnte ein £200 Summer Shopping Spree jeder WK. Txt STORE bis 88039. SkilGme. TsCs087147403231Winawk!Alter16 £1,50perWKsub"
0,Blöd.es nicht möglich
0,Ich kann das Telefon jetzt nicht wählen. Pls senden eine Nachricht
0,LOL was in Vegas passiert bleibt in vegas
0,"Hallo, hallo, hallo lou sorry es dauerte so lange 2 Antwort- Ich verließ Handy bei Freunden in Lancaster, nur bekam es bak Neway im leid ich konnte nicht machen ur b?day 2 hun!"
0,Wann habe ich Soc... Ich benutze es nur zu Hause... Ü dunno wie 2 tippen Sie es in Wort ar...
0,"Dad sagt, beeil dich."
0,Weck mich bei &lt;#&gt; am Morgen:)
0,"Ich komme aus der Klasse in bsn in wie &lt;#&gt; Minuten, wissen Sie, wo Beratung ist?"
0,"Ich schieße große Ladungen, also mach dich bereit!"
0,Wir treffen uns in der Lobby.
0,Kommst du heute noch?
0,"Was passiert, Schatz, sag es mir."
0,"Sir, ich warte auf Ihren Anruf, sobald Sie frei sind, rufen Sie mich bitte an."
0,"Nein, ich habe keine Filme in meinem Laptop"
0,"Ich war im Begriff, es zu tun, als ich simsed. Ich beendete vor langer Zeit und duschte und er'ything!"
0,"Ok im nicht sicher, welche Zeit ich morgen zu beenden, aber ich möchte den Abend mit Ihnen verbringen, weil das wäre vewy vewy lubly! Liebe mich xxx"
0,"Hallo, Wie pro Anfrage von &lt;#&gt; Rs.5 wurde an Sie übertragen"
0,Ich bin in Tirupur. Ruf dich da an.
1,"Sie sind ein Gewinner, den Sie speziell ausgewählt wurden, um £1000 Bargeld oder einen £2000-Award zu erhalten. Sprechen Sie mit einem Live-Operator, rufen Sie 087147123779am-7pm. Kosten 10p"
